event_id,user_id,known_device,location_deviation,failed_login_count,recent_password_reset,mfa_verified,phone_change_frequency,login_time_deviation,trust_score,label
E005255,S0010,0,0.8087,2,1,0,2,0.4818,23,1
E005256,S0107,0,0.9197,1,1,0,7,0.8347,50,1
E005257,S0248,0,0.6508,1,1,1,0,0.7922,45,1
E005258,S2149,1,0.0278,0,0,1,0,0.0275,86,0
E005259,S0531,0,0.7455,1,1,1,0,0.7499,60,1
E005260,S0027,0,0.7547,4,0,0,5,0.7487,12,1
E005261,S2502,0,0.7028,0,0,1,0,0.5625,96,1
E005262,S2778,1,0.1742,0,0,1,1,0.5143,58,1
E005263,S3060,1,0.1144,0,0,1,0,0.0977,79,0
E005264,S0115,0,0.783,6,1,0,5,0.7283,16,1
E005265,S0452,1,0.1869,0,0,1,0,0.1202,89,0
E005266,S0255,1,0.2425,0,0,1,0,0.0516,80,0
E005267,S3440,1,0.8181,2,0,1,1,0.9166,37,1
E005268,S0199,1,0.0849,1,0,1,0,0.1076,87,0
E005269,S0646,0,0.0574,0,0,1,0,0.0718,59,0
E005270,S2792,0,0.6411,1,1,1,1,0.1672,12,1
E005271,S3969,0,0.0148,0,0,1,0,0.0915,73,1
E005272,S0662,0,0.0149,0,0,1,0,0.1442,82,0
E005273,S1830,1,0.5291,3,1,1,0,0.5733,58,1
E005274,S1207,1,0.101,0,0,1,0,0.242,86,0
E005275,S1179,0,0.0839,0,1,1,0,0.0216,82,0
E005276,S0218,0,0.6966,3,1,0,2,0.8795,0,1
E005277,S3899,1,0.0368,1,0,1,0,0.0131,72,0
E005278,S0090,1,0.4095,1,0,1,2,0.589,13,1
E005279,S0003,0,0.7029,3,1,0,3,0.7143,32,1
E005280,S2568,1,0.0403,0,0,1,0,0.0763,77,0
E005281,S3276,0,0.1022,1,0,1,0,0.2267,80,0
E005282,S3842,1,0.113,0,0,1,0,0.0937,89,0
E005283,S2682,0,0.232,0,0,1,0,0.3112,64,1
E005284,S2453,1,0.558,3,1,1,0,0.2992,16,1
E005285,S1230,1,0.0862,0,0,1,0,0.2037,88,0
E005286,S0502,1,0.1859,1,0,1,0,0.1696,82,0
E005287,S2658,0,0.3606,0,1,0,2,0.4529,74,1
E005288,S0277,1,0.3051,1,0,1,3,0.5362,21,1
E005289,S0163,1,0.7433,1,1,0,0,0.5202,41,1
E005290,S0148,0,0.6937,4,1,0,1,0.7042,17,1
E005291,S0632,0,0.0369,0,0,1,0,0.3552,89,0
E005292,S3619,0,0.1206,0,0,1,0,0.224,68,0
E005293,S1769,0,0.9141,1,1,1,0,0.5841,22,1
E005294,S4134,0,0.2529,2,1,1,0,0.7027,20,0
E005295,S3071,1,0.0721,1,0,1,1,0.0195,93,0
E005296,S1997,0,0.5823,0,1,0,2,0.7265,41,1
E005297,S3390,1,0.4347,0,1,1,0,0.0935,74,0
E005298,S4001,1,0.2004,0,1,1,0,0.2049,79,0
E005299,S1723,1,0.1198,0,0,1,0,0.0791,85,0
E005300,S4089,1,0.0816,0,0,1,0,0.4984,70,0
E005301,S3654,1,0.1557,0,1,1,0,0.1209,44,0
E005302,S1276,0,0.7243,0,0,1,0,0.3201,56,1
E005303,S1892,1,0.0473,0,0,1,0,0.3315,75,0
E005304,S2066,1,0.0216,0,0,1,0,0.1166,66,0
E005305,S1715,1,0.0778,0,0,1,0,0.0184,57,0
E005306,S0917,1,0.0161,0,0,1,0,0.0897,85,0
E005307,S0283,1,0.5954,3,0,1,5,0.4497,33,1
E005308,S3805,0,0.0394,0,0,1,0,0.0076,83,0
E005309,S3121,0,0.032,0,0,0,0,0.027,100,0
E005310,S3241,1,0.0708,0,0,1,0,0.0656,65,0
E005311,S2182,1,0.7391,1,1,1,1,0.731,55,0
E005312,S1875,1,0.162,0,0,1,0,0.0365,83,0
E005313,S0184,0,0.6566,2,1,1,1,0.3442,39,1
E005314,S3572,1,0.3407,0,1,1,0,0.2272,41,0
E005315,S3746,1,0.1407,1,0,1,0,0.2581,100,0
E005316,S2729,1,0.0895,1,1,1,0,0.0781,95,1
E005317,S2395,0,0.3362,4,1,0,0,0.3549,44,1
E005318,S0301,1,0.0056,0,1,1,0,0.1962,83,0
E005319,S1573,0,0.08,0,0,1,0,0.7651,49,0
E005320,S1796,0,0.2476,0,1,1,0,0.4328,43,1
E005321,S1345,1,0.1813,0,0,0,0,0.4917,61,0
E005322,S1482,1,0.206,3,0,1,1,0.1313,69,1
E005323,S3059,0,0.1194,0,0,1,0,0.6212,78,0
E005324,S1238,1,0.0545,0,0,1,0,0.5771,70,0
E005325,S1929,0,0.149,0,0,1,0,0.1955,75,0
E005326,S3131,1,0.0945,0,0,1,0,0.078,76,0
E005327,S2531,0,0.7089,3,1,0,3,0.767,63,1
E005328,S3737,0,0.1297,1,0,1,0,0.3546,59,1
E005329,S0389,0,0.4517,3,0,0,0,0.4054,32,1
E005330,S1908,0,0.0351,0,0,1,0,0.0305,59,0
E005331,S3085,1,0.1222,0,0,1,0,0.0925,64,0
E005332,S2530,0,0.2658,0,0,1,0,0.2815,66,1
E005333,S0096,1,0.0361,0,1,1,0,0.7327,86,0
E005334,S0184,0,0.0419,0,0,1,0,0.479,79,0
E005335,S1763,1,0.1973,0,0,1,0,0.0297,92,0
E005336,S0456,0,0.1098,0,0,1,0,0.0194,80,0
E005337,S1550,0,0.5855,1,0,0,1,0.7468,53,1
E005338,S0236,0,0.2802,0,1,0,2,0.7773,57,1
E005339,S0624,0,0.5165,2,0,1,1,0.3901,39,1
E005340,S1797,1,0.0129,0,0,1,0,0.0228,71,0
E005341,S0250,0,0.7122,5,0,0,3,0.5191,34,1
E005342,S0189,0,0.9157,2,1,0,8,0.8528,28,1
E005343,S3110,1,0.1381,0,0,1,0,0.146,86,0
E005344,S2807,1,0.0764,0,0,1,0,0.1802,60,0
E005345,S3401,0,0.6614,1,0,1,0,0.5355,45,1
E005346,S0447,1,0.0548,1,1,1,0,0.1084,81,0
E005347,S0277,1,0.077,0,0,1,0,0.3437,71,0
E005348,S3509,1,0.0294,0,0,1,0,0.1112,77,0
E005349,S3614,0,0.3865,0,1,1,0,0.3324,66,1
E005350,S3845,1,0.1073,1,0,1,0,0.1072,71,0
E005351,S1259,1,0.0784,1,0,1,0,0.1166,72,0
E005352,S2066,1,0.0733,0,0,1,0,0.1361,65,0
E005353,S3724,0,0.3183,1,0,1,0,0.2228,45,1
E005354,S2497,1,0.0322,0,0,1,0,0.029,76,0
E005355,S1406,0,0.8482,2,1,0,3,0.4551,37,1
E005356,S2689,1,0.0833,0,0,1,0,0.1095,83,0
E005357,S1925,0,0.1014,0,1,1,0,0.1782,88,0
E005358,S3884,0,0.4874,3,0,0,0,0.8571,27,1
E005359,S0028,1,0.1481,0,0,1,0,0.1426,78,0
E005360,S0824,0,0.1129,0,0,1,0,0.2272,68,0
E005361,S2741,1,0.1571,0,0,1,0,0.0627,72,0
E005362,S0140,1,0.607,0,0,1,2,0.5261,46,0
E005363,S3946,1,0.0201,0,0,1,0,0.0425,74,0
E005364,S3287,0,0.1606,2,0,1,0,0.5367,84,0
E005365,S0340,1,0.0995,0,0,1,0,0.0762,96,0
E005366,S0299,0,0.3956,1,0,1,3,0.6667,42,1
E005367,S0757,1,0.0839,0,0,1,0,0.0212,83,0
E005368,S3725,1,0.3037,0,0,1,0,0.6032,93,0
E005369,S3928,1,0.2106,0,0,1,0,0.4708,83,0
E005370,S4078,1,0.2055,0,0,1,0,0.1654,75,0
E005371,S0123,0,0.656,2,1,1,5,0.7444,35,1
E005372,S3478,1,0.0364,0,0,1,0,0.246,64,0
E005373,S1346,1,0.0849,0,0,1,0,0.0226,80,0
E005374,S3617,1,0.5651,1,0,0,1,0.5476,90,1
E005375,S2469,0,0.3849,1,1,1,0,0.2366,54,1
E005376,S3773,1,0.134,0,1,1,0,0.2477,72,0
E005377,S2767,1,0.0403,0,1,1,0,0.2398,93,0
E005378,S2506,1,0.2379,3,1,0,0,0.1938,63,0
E005379,S0690,1,0.064,0,0,1,0,0.104,77,0
E005380,S1785,1,0.4104,2,1,0,2,0.5933,16,1
E005381,S0238,0,0.7068,2,1,0,6,0.7471,26,0
E005382,S0766,1,0.0503,2,0,1,0,0.5816,86,0
E005383,S0912,0,0.0482,0,0,1,0,0.1421,56,0
E005384,S3112,0,0.123,1,0,1,0,0.1098,81,0
E005385,S1850,0,0.1308,0,1,1,0,0.1864,52,0
E005386,S3390,0,0.0172,0,0,1,0,0.0976,69,0
E005387,S0015,0,0.7995,1,1,0,0,0.74,48,1
E005388,S0292,1,0.3377,0,1,0,3,0.2696,58,1
E005389,S3832,1,0.0498,0,0,1,0,0.2479,68,0
E005390,S1536,0,0.2932,3,1,1,1,0.797,72,1
E005391,S3754,1,0.0213,0,0,1,0,0.0988,86,0
E005392,S1491,0,0.1344,0,0,1,0,0.0366,82,0
E005393,S0529,0,0.5451,1,0,0,0,0.8136,23,1
E005394,S0046,1,0.5957,1,0,1,3,0.5251,59,1
E005395,S3619,0,0.1078,0,0,1,0,0.1329,63,0
E005396,S2006,1,0.098,0,1,1,1,0.1127,60,0
E005397,S0078,0,0.05,0,0,1,0,0.6945,73,0
E005398,S4127,1,0.1854,2,1,1,1,0.256,68,0
E005399,S0454,0,0.4711,0,1,0,0,0.6804,48,1
E005400,S3560,1,0.096,0,0,1,0,0.0352,83,0
E005401,S1943,1,0.0942,0,0,1,0,0.1999,66,0
E005402,S0354,0,0.065,0,0,0,0,0.0274,66,0
E005403,S2378,0,0.3297,0,0,1,0,0.4482,79,0
E005404,S1690,1,0.0652,0,0,1,0,0.1491,72,0
E005405,S2048,1,0.1384,0,0,1,0,0.0504,61,0
E005406,S3821,1,0.0447,0,0,1,0,0.3405,74,0
E005407,S1749,0,0.1246,0,0,1,0,0.0441,67,0
E005408,S0058,0,0.2702,1,0,1,7,0.1661,64,1
E005409,S3267,1,0.2728,0,1,1,0,0.2312,65,0
E005410,S0036,1,0.1981,0,0,1,0,0.5568,58,0
E005411,S3814,1,0.0949,0,0,1,0,0.0742,81,0
E005412,S2810,0,0.1119,0,0,1,0,0.0551,69,0
E005413,S0314,1,0.0841,0,0,1,0,0.08,67,0
E005414,S3079,1,0.16,0,0,1,0,0.1444,76,0
E005415,S2907,0,0.0121,0,0,1,0,0.0209,81,0
E005416,S2782,1,0.0878,0,1,1,0,0.401,83,0
E005417,S2803,1,0.1575,0,1,1,0,0.1998,70,1
E005418,S0279,0,0.4171,1,1,1,3,0.1359,66,1
E005419,S1481,1,0.1181,0,0,1,0,0.1072,77,0
E005420,S2158,0,0.5458,0,1,1,0,0.6809,35,1
E005421,S2464,1,0.1538,0,1,1,0,0.0503,87,1
E005422,S1145,0,0.7531,1,1,1,1,0.6478,40,0
E005423,S1336,1,0.4884,1,0,1,1,0.7129,35,1
E005424,S1226,0,0.0095,0,0,1,0,0.0141,76,0
E005425,S0177,1,0.3366,0,0,1,3,0.4889,32,1
E005426,S1184,0,0.4147,0,0,1,1,0.7073,85,0
E005427,S3039,1,0.0612,0,0,1,0,0.1304,90,0
E005428,S1668,0,0.0731,0,0,1,0,0.3349,60,0
E005429,S0780,1,0.0861,0,0,1,0,0.5212,84,0
E005430,S0943,1,0.1082,0,0,0,0,0.1091,87,0
E005431,S1908,1,0.3414,1,0,0,2,0.5016,76,1
E005432,S1386,0,0.064,0,0,1,1,0.0667,76,0
E005433,S4027,1,0.0471,0,0,1,0,0.1211,96,0
E005434,S1419,0,0.0329,0,0,1,0,0.1019,87,0
E005435,S3937,0,0.815,1,1,0,1,0.7398,31,1
E005436,S2957,0,0.6214,0,1,1,0,0.577,50,1
E005437,S2147,1,0.0515,1,0,1,0,0.4501,82,0
E005438,S1047,1,0.0433,0,0,1,0,0.119,75,0
E005439,S0245,0,0.6043,2,1,0,1,0.8805,33,1
E005440,S3897,0,0.2217,0,0,1,0,0.0043,86,0
E005441,S3157,1,0.0559,1,1,1,0,0.2427,53,0
E005442,S4091,1,0.0122,0,0,1,0,0.0244,80,0
E005443,S0286,0,0.5674,1,1,0,3,0.3696,42,1
E005444,S3610,1,0.1231,0,0,1,0,0.032,80,0
E005445,S3318,0,0.6147,0,1,0,0,0.3743,83,1
E005446,S2203,0,0.7037,2,1,1,0,0.3379,34,1
E005447,S4161,1,0.0267,0,1,1,0,0.0572,63,0
E005448,S0167,0,0.7973,3,1,0,3,0.636,16,1
E005449,S1779,1,0.0483,0,1,1,0,0.1584,70,0
E005450,S0262,0,0.625,0,0,0,5,0.3076,24,1
E005451,S1724,1,0.0736,0,1,1,0,0.049,64,0
E005452,S2389,1,0.0411,0,1,1,0,0.0133,44,0
E005453,S3821,1,0.0385,0,0,1,0,0.0278,77,0
E005454,S1275,1,0.0851,0,0,1,0,0.0267,66,0
E005455,S2595,0,0.1744,0,0,1,0,0.132,62,0
E005456,S2197,1,0.3318,0,1,1,0,0.2176,86,1
E005457,S0164,0,0.3569,0,0,0,0,0.3907,50,1
E005458,S2632,1,0.3684,1,0,1,0,0.8906,40,1
E005459,S1900,1,0.0358,0,0,1,0,0.0319,78,0
E005460,S3696,1,0.0753,0,0,1,0,0.1865,77,0
E005461,S1318,0,0.5715,2,1,1,3,0.5624,28,1
E005462,S3497,0,0.0812,0,0,1,0,0.0859,79,0
E005463,S0202,0,0.7162,8,1,0,4,0.9375,22,1
E005464,S3423,1,0.1263,0,0,1,0,0.1358,83,0
E005465,S3914,0,0.4042,1,1,0,0,0.4356,50,0
E005466,S3974,1,0.0605,1,0,1,0,0.0953,60,0
E005467,S0461,1,0.0878,0,0,1,0,0.4238,72,0
E005468,S2811,0,0.118,1,0,0,0,0.4797,78,0
E005469,S3870,1,0.0612,0,0,1,0,0.0111,85,0
E005470,S2966,1,0.0414,0,0,1,0,0.0732,88,0
E005471,S1424,1,0.4644,0,1,1,0,0.4811,73,0
E005472,S2704,1,0.1091,0,1,1,0,0.177,73,0
E005473,S3196,1,0.0948,1,0,1,0,0.0406,76,0
E005474,S0022,1,0.5286,1,1,1,6,0.6186,38,1
E005475,S0187,1,0.308,0,0,1,2,0.3462,0,1
E005476,S0480,0,0.6851,0,0,1,1,0.2906,55,0
E005477,S1779,1,0.1273,0,1,1,0,0.0435,86,0
E005478,S1518,0,0.16,3,0,1,0,0.1541,48,0
E005479,S0006,0,0.6836,6,1,0,4,0.6679,2,1
E005480,S0049,1,0.3716,0,0,0,8,0.5698,17,0
E005481,S0957,1,0.0201,0,1,1,0,0.1088,96,0
E005482,S2555,1,0.0301,0,0,1,0,0.1568,88,0
E005483,S0077,0,0.1163,1,0,1,0,0.1971,64,0
E005484,S0926,1,0.0963,2,1,1,0,0.0694,100,0
E005485,S2571,0,0.0947,0,0,1,0,0.06,53,1
E005486,S3038,1,0.0396,0,1,1,0,0.0036,77,0
E005487,S1869,1,0.0476,0,0,1,0,0.0847,79,0
E005488,S1205,1,0.1043,0,0,1,0,0.1176,83,0
E005489,S1139,1,0.2115,0,0,1,0,0.0967,83,0
E005490,S0756,1,0.092,0,0,1,0,0.1149,80,0
E005491,S0641,0,0.3938,3,1,0,0,0.6409,10,1
E005492,S0047,0,0.5616,2,1,0,3,0.9043,30,0
E005493,S3379,1,0.062,0,0,1,0,0.1244,77,0
E005494,S2374,1,0.2075,0,0,1,0,0.186,78,0
E005495,S1868,1,0.0682,0,0,1,0,0.2971,76,0
E005496,S1998,1,0.0614,0,0,1,0,0.6673,59,0
E005497,S3990,0,0.9102,2,1,0,1,0.373,24,1
E005498,S4114,1,0.0446,0,0,1,0,0.0369,83,0
E005499,S3508,1,0.1147,0,0,1,0,0.0517,79,0
E005500,S0068,0,0.1874,1,0,1,0,0.1217,87,0
E005501,S4163,1,0.0928,0,0,1,0,0.0883,78,0
E005502,S4049,1,0.0709,0,0,1,1,0.0356,97,0
E005503,S1328,1,0.0668,0,0,1,0,0.5666,73,0
E005504,S0687,1,0.2053,0,0,1,0,0.6901,75,0
E005505,S3417,1,0.0482,0,0,1,0,0.1113,67,0
E005506,S0829,1,0.0489,0,0,1,0,0.1296,80,0
E005507,S2543,0,0.5054,0,0,1,1,0.6026,64,0
E005508,S0011,0,0.8155,2,1,0,1,0.8152,25,1
E005509,S0846,0,0.4927,1,0,1,1,0.3644,70,0
E005510,S2006,0,0.5943,1,1,0,0,0.6835,21,1
E005511,S3726,0,0.512,1,1,0,0,0.7536,32,1
E005512,S0220,1,0.4129,1,0,0,6,0.0912,30,1
E005513,S3231,0,0.7608,3,0,1,0,0.7524,41,1
E005514,S0719,1,0.0621,0,0,1,0,0.0136,70,0
E005515,S0145,0,0.3839,0,0,1,2,0.0903,53,1
E005516,S1129,0,0.7639,3,1,1,2,0.7252,39,1
E005517,S2836,1,0.1097,0,0,1,0,0.2639,75,0
E005518,S3378,1,0.1851,0,0,1,0,0.0562,77,0
E005519,S1942,1,0.0836,0,0,1,0,0.1161,69,0
E005520,S4122,1,0.0418,0,0,1,0,0.0414,74,0
E005521,S3277,1,0.0573,1,0,1,0,0.0382,82,0
E005522,S0635,1,0.1019,0,0,1,0,0.1477,66,0
E005523,S0262,0,0.2424,0,0,1,6,0.3482,42,1
E005524,S0156,1,0.1759,0,0,1,0,0.0948,77,0
E005525,S0103,1,0.0973,1,0,1,0,0.0011,100,0
E005526,S3490,0,0.0637,0,0,1,0,0.1695,79,0
E005527,S1406,0,0.2327,0,1,1,0,0.3705,42,0
E005528,S0279,0,0.0477,0,0,1,0,0.0345,81,0
E005529,S3530,1,0.0037,0,0,1,0,0.0665,85,0
E005530,S0366,0,0.5476,0,1,1,0,0.4737,55,0
E005531,S2892,0,0.504,4,0,0,0,0.4706,50,1
E005532,S0179,1,0.572,0,0,1,3,0.2845,43,1
E005533,S0077,1,0.0716,0,1,1,0,0.1254,57,0
E005534,S2623,0,0.3307,3,1,0,1,0.6258,19,1
E005535,S0787,0,0.1882,0,1,1,0,0.25,38,0
E005536,S3980,0,0.5209,5,0,1,0,0.8937,55,1
E005537,S3123,1,0.0376,0,0,1,1,0.0901,88,0
E005538,S2480,1,0.0521,0,0,1,0,0.0932,82,0
E005539,S0076,1,0.0332,0,0,1,0,0.0481,84,0
E005540,S2703,1,0.3384,2,0,0,0,0.2393,49,0
E005541,S0105,0,0.6852,6,1,0,1,0.8084,49,1
E005542,S0115,1,0.0069,0,0,1,0,0.051,94,0
E005543,S3899,0,0.33,2,1,0,2,0.4046,75,0
E005544,S1296,0,0.2988,0,0,1,0,0.1111,73,0
E005545,S2313,1,0.1039,0,0,1,0,0.0566,78,0
E005546,S2470,0,0.3875,0,0,0,0,0.1607,47,0
E005547,S1165,0,0.1001,0,0,1,0,0.7511,71,0
E005548,S2068,1,0.0279,0,0,1,0,0.2163,80,0
E005549,S2210,0,0.3535,0,1,1,0,0.6659,30,1
E005550,S0593,1,0.0774,0,1,1,0,0.1856,77,0
E005551,S1081,1,0.0972,1,0,1,0,0.0225,100,0
E005552,S0699,1,0.0679,1,1,1,0,0.0827,42,0
E005553,S3860,1,0.1191,0,1,1,0,0.0905,82,0
E005554,S1754,0,0.0585,0,1,1,0,0.0559,63,0
E005555,S0510,1,0.0183,0,0,1,0,0.0219,81,0
E005556,S2350,1,0.0934,0,0,1,0,0.1327,69,0
E005557,S3092,1,0.072,0,0,1,0,0.0192,72,0
E005558,S0570,1,0.0715,1,0,1,1,0.0692,70,0
E005559,S1148,1,0.2213,0,0,1,0,0.0604,62,0
E005560,S0869,1,0.0797,1,0,1,0,0.1655,72,0
E005561,S1384,0,0.6499,1,1,1,0,0.3975,26,1
E005562,S4045,1,0.0582,1,1,1,0,0.1079,70,0
E005563,S0228,0,0.4574,1,1,0,0,0.256,32,1
E005564,S0626,1,0.2213,0,1,1,0,0.1046,59,0
E005565,S0078,1,0.5672,0,1,1,3,0.2593,37,0
E005566,S0111,1,0.2916,0,0,0,4,0.2625,57,1
E005567,S1568,1,0.0446,0,0,1,0,0.125,84,0
E005568,S0063,0,0.8628,0,1,1,0,0.3372,16,0
E005569,S4151,1,0.0707,0,0,1,0,0.0727,71,0
E005570,S0010,1,0.1608,0,0,1,0,0.0493,91,0
E005571,S2525,1,0.1658,0,1,1,0,0.2331,84,1
E005572,S2604,1,0.049,0,0,1,0,0.1644,74,0
E005573,S2690,1,0.0757,0,0,1,0,0.0479,78,0
E005574,S3369,1,0.0615,0,1,1,0,0.0835,89,0
E005575,S1346,0,0.3257,0,0,1,0,0.4643,69,1
E005576,S0695,0,0.6342,1,1,1,0,0.2711,29,1
E005577,S0740,0,0.0237,0,0,1,1,0.2091,70,0
E005578,S1371,0,0.1688,0,0,1,0,0.1588,66,0
E005579,S1370,1,0.2186,0,0,1,1,0.0908,62,0
E005580,S2839,0,0.0593,0,0,0,0,0.1138,66,0
E005581,S0099,1,0.352,1,1,1,2,0.2269,53,0
E005582,S0468,0,0.4406,0,1,0,0,0.2321,58,1
E005583,S0119,0,0.3217,0,0,1,1,0.4816,59,0
E005584,S0044,1,0.3432,0,1,1,6,0.2135,44,1
E005585,S3034,1,0.1382,0,0,1,0,0.0828,80,0
E005586,S3469,1,0.0971,0,0,1,0,0.0275,89,0
E005587,S2084,0,0.0763,0,0,1,0,0.1693,84,0
E005588,S0074,0,0.5894,3,1,1,3,0.6935,43,1
E005589,S2570,1,0.1012,0,0,1,0,0.0742,72,0
E005590,S0849,1,0.4748,0,1,1,1,0.6292,42,1
E005591,S1237,0,0.3684,3,0,1,1,0.4563,59,1
E005592,S2821,1,0.0823,0,0,1,0,0.0209,81,0
E005593,S0031,1,0.0794,0,0,1,0,0.135,92,0
E005594,S2670,1,0.0609,0,0,1,0,0.0189,73,0
E005595,S2525,1,0.0173,0,0,1,0,0.1806,81,0
E005596,S3532,0,0.7033,1,1,0,1,0.3803,35,1
E005597,S0284,0,0.6278,5,1,0,1,0.8394,22,0
E005598,S1842,1,0.324,0,0,1,0,0.0786,79,0
E005599,S1912,1,0.0744,0,0,1,0,0.148,77,0
E005600,S2202,0,0.3545,5,1,1,0,0.7285,31,1
E005601,S2015,0,0.1162,0,0,1,0,0.1419,84,0
E005602,S1119,0,0.4704,1,0,0,3,0.7759,47,1
E005603,S2721,0,0.1493,0,0,1,0,0.0129,83,0
E005604,S0290,1,0.4548,1,0,1,2,0.3282,68,1
E005605,S0258,0,0.3742,2,1,1,0,0.411,49,0
E005606,S4110,1,0.1797,0,0,1,0,0.0799,85,0
E005607,S1442,1,0.143,0,0,1,0,0.0641,66,0
E005608,S1382,1,0.085,0,0,1,0,0.5496,94,0
E005609,S0134,0,0.589,3,0,0,5,0.7911,19,1
E005610,S0427,1,0.6537,0,0,1,2,0.4843,59,0
E005611,S2512,0,0.027,0,0,1,0,0.203,76,0
E005612,S1872,1,0.0405,0,0,1,0,0.2474,59,0
E005613,S3562,1,0.0441,0,0,1,0,0.0767,74,0
E005614,S0029,1,0.0278,0,0,1,0,0.1541,89,0
E005615,S1658,0,0.8706,1,0,1,1,0.5293,39,1
E005616,S2994,0,0.4634,2,1,1,1,0.7666,58,1
E005617,S1511,1,0.0998,0,0,1,0,0.0247,85,0
E005618,S2597,1,0.0573,1,0,1,0,0.0844,92,0
E005619,S3744,0,0.0586,0,0,1,0,0.6355,93,0
E005620,S1139,1,0.0334,0,0,1,0,0.0735,82,0
E005621,S3719,1,0.0349,0,0,1,0,0.0919,90,0
E005622,S3223,0,0.75,1,1,1,0,0.7365,47,1
E005623,S1016,1,0.1275,0,0,1,0,0.1332,89,0
E005624,S3126,0,0.6166,0,1,1,2,0.86,28,1
E005625,S3305,0,0.0146,0,0,1,0,0.0833,58,0
E005626,S2013,1,0.2004,0,1,1,0,0.7181,71,0
E005627,S0255,0,0.329,0,0,0,2,0.4804,44,1
E005628,S2070,1,0.1561,0,0,1,0,0.0267,96,0
E005629,S0594,0,0.3316,0,0,1,0,0.2952,75,0
E005630,S2634,0,0.3304,1,0,1,1,0.2087,75,0
E005631,S0728,0,0.0824,1,0,1,0,0.0372,95,0
E005632,S3942,1,0.0795,0,0,1,0,0.1484,65,0
E005633,S2236,0,0.1894,0,0,1,0,0.1596,69,0
E005634,S0370,1,0.2064,0,0,1,0,0.0283,82,0
E005635,S0056,0,0.4266,1,0,1,1,0.4775,64,1
E005636,S3527,1,0.1025,0,0,1,1,0.0361,75,0
E005637,S3484,1,0.0834,0,0,1,0,0.0173,84,0
E005638,S1304,1,0.3034,0,0,1,0,0.3473,54,0
E005639,S0065,0,0.6348,0,1,0,3,0.2184,43,1
E005640,S0220,0,0.8186,3,1,1,2,0.3457,21,1
E005641,S1283,1,0.0264,0,0,1,0,0.0687,58,0
E005642,S1783,1,0.2184,0,0,1,0,0.1152,81,0
E005643,S1425,1,0.0594,0,0,1,0,0.624,98,0
E005644,S0002,0,0.0802,0,0,0,0,0.2917,76,0
E005645,S0823,0,0.1316,1,0,1,0,0.18,76,0
E005646,S1516,1,0.1385,0,0,1,0,0.0334,75,0
E005647,S3700,1,0.0291,0,0,1,0,0.2327,75,0
E005648,S3968,1,0.0361,0,0,1,0,0.0374,80,0
E005649,S2674,1,0.1161,1,1,1,0,0.188,62,0
E005650,S0993,1,0.1917,0,1,1,0,0.1819,80,0
E005651,S2919,0,0.179,0,1,1,0,0.1846,65,0
E005652,S3077,0,0.0591,0,0,1,0,0.1914,86,0
E005653,S0430,0,0.0023,0,0,1,0,0.14,58,0
E005654,S0095,1,0.107,0,0,1,0,0.0882,78,0
E005655,S2088,1,0.0384,0,1,1,0,0.1495,66,1
E005656,S0985,1,0.1081,1,1,1,0,0.1908,60,0
E005657,S2708,1,0.2111,0,0,0,0,0.0529,100,0
E005658,S2096,0,0.0198,0,0,1,0,0.1145,57,0
E005659,S0022,0,0.5071,2,1,0,4,0.8035,24,1
E005660,S2048,1,0.1974,0,0,1,0,0.0306,74,0
E005661,S2041,0,0.0715,0,0,1,0,0.199,70,0
E005662,S4200,0,0.3885,1,0,0,1,0.4607,62,1
E005663,S3395,0,0.0716,0,0,1,0,0.064,67,1
E005664,S2829,1,0.0298,0,0,1,0,0.0772,83,1
E005665,S0224,0,0.9528,2,1,1,3,0.5012,22,1
E005666,S2427,0,0.0258,0,0,1,0,0.0896,83,0
E005667,S1197,0,0.4997,4,1,1,0,0.5709,44,1
E005668,S2994,1,0.0824,0,0,1,0,0.1779,92,0
E005669,S0747,0,0.0939,0,1,1,0,0.1356,83,0
E005670,S4131,1,0.1219,1,0,1,0,0.4597,60,0
E005671,S0670,1,0.0363,1,0,1,0,0.1173,97,0
E005672,S1754,0,0.0436,0,1,1,0,0.0219,85,0
E005673,S1826,0,0.0688,0,0,1,1,0.0791,69,0
E005674,S3040,1,0.0771,0,0,1,0,0.1188,73,0
E005675,S2105,0,0.626,0,1,1,1,0.5808,53,1
E005676,S2164,1,0.2073,0,1,1,0,0.063,51,0
E005677,S2714,1,0.0184,0,0,1,0,0.1289,86,0
E005678,S2696,1,0.0449,0,1,1,0,0.1516,75,0
E005679,S2927,1,0.0683,0,1,1,0,0.2869,67,0
E005680,S1017,0,0.07,0,1,1,1,0.3044,73,0
E005681,S0221,1,0.4808,0,0,1,5,0.1031,35,1
E005682,S3400,1,0.0549,0,0,1,0,0.202,82,0
E005683,S2497,1,0.1782,0,0,1,0,0.0478,79,0
E005684,S1969,1,0.0305,2,1,1,0,0.1061,94,0
E005685,S0104,1,0.0839,0,0,1,0,0.4577,59,0
E005686,S2101,1,0.179,0,0,1,0,0.0886,67,0
E005687,S1104,1,0.1105,0,0,1,0,0.0524,100,0
E005688,S3559,0,0.0361,0,1,1,0,0.0527,51,0
E005689,S1080,0,0.2434,0,1,1,1,0.2877,75,0
E005690,S0274,1,0.2709,1,0,0,6,0.2072,53,1
E005691,S3691,0,0.8086,0,1,1,0,0.6415,23,1
E005692,S2629,1,0.0927,0,0,0,0,0.1129,100,0
